month_day,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
06-13,,22.900000000000002,31.808333333333334,30.364705882352943,21.304347826086957,28.308695652173913,31.539130434782606,30.039130434782606,32.426086956521736,23.376923076923074,18.911538461538463,17.096153846153847,25.85666666666667,20.34,30.336666666666666,21.11111111111111,28.5962962962963,27.31111111111111,22.16896551724138,25.660714285714285,30.28148148148148,25.25925925925926
06-14,,22.5,31.283333333333335,31.341176470588234,20.643478260869564,27.660869565217393,31.891304347826086,29.599999999999998,31.969565217391303,22.807692307692307,18.446153846153848,16.78846153846154,24.966666666666665,19.853333333333335,29.803333333333335,20.35925925925926,28.062962962962963,26.996296296296297,21.582758620689653,25.22142857142857,29.97037037037037,24.744444444444444
06-15,,22.150000000000002,30.75,31.029411764705884,20.0,26.926086956521736,31.547826086956523,29.02608695652174,31.547826086956523,22.23076923076923,18.03076923076923,16.473076923076924,24.09,19.533333333333335,29.246666666666666,19.81111111111111,27.42222222222222,26.7,20.944827586206895,24.771428571428572,29.37037037037037,24.09259259259259
06-16,,21.71666666666667,29.983333333333334,30.641176470588235,19.252173913043478,26.08695652173913,31.221739130434784,28.59130434782609,31.08695652173913,21.673076923076923,17.515384615384615,16.534615384615385,23.323333333333334,19.42,28.87333333333333,19.27777777777778,26.85185185185185,28.414814814814818,20.282758620689656,24.24285714285714,28.933333333333334,23.84444444444444
06-17,,21.233333333333334,31.15833333333333,30.076470588235296,18.61304347826087,25.208695652173912,30.891304347826086,28.213043478260868,30.62173913043478,21.142307692307693,17.076923076923077,16.404,22.459999999999997,19.033333333333335,28.346666666666668,19.840740740740742,26.29259259259259,28.022222222222222,19.73793103448276,24.196428571428573,28.544444444444448,23.925925925925927
06-18,,21.066666666666666,30.71666666666667,29.323529411764707,18.108695652173914,24.38695652173913,30.247826086956525,27.77391304347826,32.130434782608695,20.52692307692308,16.642307692307693,16.496153846153845,21.61,18.55666666666667,27.759999999999998,21.44074074074074,25.61851851851852,27.544444444444448,19.182758620689654,23.192857142857143,28.22962962962963,23.803703703703704
06-19,,20.75,30.191666666666666,28.670588235294115,17.64782608695652,24.240000000000002,31.36086956521739,27.130434782608695,31.86086956521739,19.957692307692305,16.157692307692308,16.492307692307694,20.873333333333335,18.11,27.08,21.455555555555552,25.003703703703703,27.00740740740741,18.641379310344828,23.396428571428572,27.703703703703702,23.537037037037038
06-20,,20.48333333333333,29.59166666666667,27.84705882352941,17.08695652173913,22.85217391304348,31.660869565217393,26.643478260869564,31.417391304347827,19.457692307692305,16.065384615384616,16.23076923076923,20.19333333333333,17.676666666666666,26.203333333333333,21.066666666666666,24.514814814814812,26.485185185185188,18.175862068965518,22.439285714285713,27.355555555555558,23.251851851851853
06-21,,20.2,28.825,26.988235294117647,16.652173913043477,22.17391304347826,31.36086956521739,26.099999999999998,30.856521739130436,19.023076923076925,16.573076923076922,15.803846153846154,19.476666666666667,17.163333333333334,25.326666666666668,20.455555555555552,24.08888888888889,25.937037037037037,17.648275862068967,22.085714285714285,27.0,22.925925925925927
06-22,,19.95,28.25,26.241176470588236,16.17391304347826,21.417391304347827,30.64782608695652,25.58695652173913,30.369565217391305,18.476923076923075,16.234615384615385,15.442307692307692,18.94,16.66,24.383333333333333,19.84444444444444,23.88888888888889,25.333333333333332,17.23103448275862,21.489285714285717,26.68148148148148,22.203703703703702
06-23,,19.666666666666668,27.650000000000002,25.476470588235294,15.700000000000001,20.704347826086956,30.043478260869566,24.969565217391303,29.747826086956525,17.976923076923075,15.926923076923078,15.165384615384616,18.34,16.156666666666666,23.613333333333333,19.196296296296296,23.455555555555552,24.66296296296296,16.78965517241379,20.928571428571427,26.24074074074074,21.848148148148148
06-24,,19.5,27.09166666666667,24.74705882352941,15.23913043478261,20.039130434782606,29.23478260869565,24.360869565217396,29.152173913043477,17.49615384615385,15.588461538461539,14.850000000000001,17.84,15.69,22.886666666666667,18.581481481481482,23.048148148148147,25.34444444444444,16.324137931034482,20.396428571428572,25.83703703703704,21.28518518518519
06-25,,19.166666666666668,28.133333333333336,24.141176470588235,14.834782608695651,19.452173913043477,28.51304347826087,25.786956521739132,28.565217391304348,17.046153846153846,15.515384615384617,14.511538461538462,17.266666666666666,15.143333333333334,22.10666666666667,17.90740740740741,22.659259259259258,24.711111111111112,16.048275862068966,19.825,25.42962962962963,20.814814814814813
06-26,,18.98333333333333,27.7,23.400000000000002,14.578260869565218,18.878260869565217,27.691304347826087,25.065217391304348,28.030434782608697,16.542307692307695,15.523076923076925,14.823076923076922,16.756666666666668,14.806666666666667,21.336666666666666,17.307407407407407,22.174074074074074,24.04074074074074,15.727586206896552,19.164285714285715,25.0962962962963,20.574074074074073
06-27,,20.666666666666668,27.474999999999998,22.876470588235293,14.356521739130434,18.343478260869567,26.94782608695652,24.317391304347826,27.430434782608696,16.2,15.782608695652174,14.557692307692308,16.330000000000002,14.503333333333334,20.673333333333336,16.725925925925928,21.71481481481482,23.444444444444443,15.427586206896551,18.875,24.8,19.833333333333332
06-28,,25.288888888888888,27.375,20.645,14.043478260869565,17.930434782608696,26.14782608695652,23.595652173913045,26.782608695652176,15.853846153846153,14.95,14.384615384615385,15.91,14.123333333333333,19.96333333333333,16.28148148148148,21.31851851851852,23.366666666666667,15.137931034482758,18.089285714285715,24.348148148148148,19.225925925925928
06-29,,25.311111111111114,26.891666666666666,20.335,13.804347826086957,17.40869565217391,25.269565217391307,22.721739130434784,26.456521739130434,15.5,14.611538461538462,14.165384615384616,15.563333333333333,13.806666666666667,19.240000000000002,15.892592592592594,20.985185185185188,28.262962962962963,14.844827586206897,18.085714285714285,23.996296296296297,18.844444444444445
06-30,,27.744444444444444,26.474999999999998,20.055,13.552173913043477,16.991304347826087,24.395652173913046,21.943478260869565,25.94782608695652,15.226923076923075,14.330769230769231,13.765384615384615,15.16,13.44,18.683333333333334,15.462962962962964,21.766666666666666,28.09259259259259,14.60689655172414,17.25,23.562962962962963,18.53333333333333
07-01,,27.4,26.016666666666666,19.705000000000002,13.339130434782609,16.58695652173913,23.830434782608698,21.26521739130435,25.369565217391305,14.873076923076923,13.903846153846153,13.61153846153846,14.796666666666665,13.176666666666668,18.163333333333334,15.133333333333335,20.24814814814815,27.485185185185188,14.724137931034482,16.825,23.125925925925927,18.185185185185187
07-02,,27.066666666666666,25.483333333333334,20.25,13.06086956521739,16.169565217391302,23.617391304347827,20.417391304347827,24.717391304347824,14.592307692307692,13.707692307692307,13.384615384615385,14.29,12.94,17.56,14.77037037037037,19.82222222222222,26.9037037037037,14.648275862068965,16.860714285714288,22.544444444444448,17.788888888888888
07-03,,26.9,25.008333333333336,19.64,12.908695652173913,15.791304347826086,23.40869565217391,19.730434782608697,24.004347826086956,14.296153846153846,13.903846153846153,13.092307692307692,13.996666666666666,12.74,17.05,14.344444444444445,19.455555555555552,26.244444444444444,14.39310344827586,16.396428571428572,21.92222222222222,17.5
07-04,,26.72222222222222,24.508333333333336,19.15,12.882608695652175,15.286956521739132,23.37826086956522,19.147826086956524,23.178260869565218,14.003846153846155,14.542307692307693,12.888461538461538,13.766666666666667,12.526666666666667,16.463333333333335,14.11111111111111,19.17037037037037,25.53333333333333,14.406896551724138,15.924999999999999,21.28148148148148,16.92962962962963
07-05,,26.533333333333335,24.05,18.875,12.682608695652174,15.039130434782608,22.660869565217393,18.62608695652174,22.404347826086955,13.76923076923077,14.034615384615384,12.63846153846154,13.51,12.203333333333335,16.056666666666665,13.75925925925926,18.918518518518518,24.74814814814815,14.427586206896551,15.592857142857143,20.711111111111112,16.703703703703702
07-06,,26.266666666666666,23.7,18.56,12.543478260869565,14.700000000000001,21.73478260869565,17.943478260869565,21.66086956521739,13.557692307692308,13.51923076923077,12.426923076923078,13.25,12.113333333333333,15.476666666666667,13.459259259259259,18.68148148148148,24.07037037037037,14.272413793103448,15.37142857142857,20.225925925925928,16.54074074074074
07-07,,25.98888888888889,23.291666666666668,18.205000000000002,12.356521739130434,14.4,20.90869565217391,17.43913043478261,21.40434782608696,13.338461538461539,13.180769230769231,12.246153846153845,12.863333333333333,11.846666666666668,15.036666666666665,13.27037037037037,18.525925925925925,23.392592592592592,14.041379310344826,15.185714285714285,19.848148148148148,16.244444444444444
07-08,,25.633333333333333,22.775000000000002,17.95,12.247826086956522,14.091304347826087,20.269565217391303,17.1,20.83913043478261,13.203846153846154,12.946153846153846,12.080769230769231,13.453333333333335,11.753333333333334,14.676666666666668,13.074074074074074,18.333333333333332,22.81111111111111,13.803448275862069,14.928571428571429,19.537037037037038,15.985185185185186
07-09,23.53333333333333,25.28888888888889,22.325,17.645,12.104347826086956,13.821739130434782,19.682608695652174,16.721739130434784,20.13478260869565,13.007692307692308,12.661538461538461,11.907692307692308,13.41,11.606666666666666,14.243333333333334,12.892592592592594,18.118518518518517,22.192592592592593,13.562068965517241,14.660714285714286,19.23333333333333,15.78888888888889
07-10,23.066666666666666,25.166666666666668,21.866666666666664,17.345,11.991304347826087,13.639130434782608,19.14782608695652,16.417391304347827,19.52173913043478,12.830769230769231,12.496153846153847,11.765384615384615,13.336666666666668,11.26,13.793333333333333,12.644444444444444,17.859259259259257,21.581481481481482,13.39655172413793,14.6,18.733333333333334,15.27037037037037
07-11,22.8,24.933333333333334,21.525000000000002,17.035,11.921739130434782,13.286956521739132,18.695652173913043,16.069565217391304,19.056521739130435,12.715384615384616,12.203846153846154,12.488461538461538,13.996666666666666,11.22,13.493333333333334,12.38888888888889,17.68888888888889,20.99259259259259,13.275862068965518,14.360714285714284,18.27777777777778,15.037037037037036
07-12,22.53333333333333,24.78888888888889,21.34166666666667,16.56,11.860869565217392,13.07391304347826,18.247826086956522,15.656521739130437,18.534782608695654,12.592307692307692,12.038461538461538,12.38076923076923,14.25,11.21,13.213333333333333,12.292592592592591,17.38888888888889,20.322222222222223,13.43448275862069,14.200000000000001,17.79259259259259,15.566666666666666
07-13,22.166666666666668,24.62222222222222,20.866666666666667,16.244999999999997,11.778260869565216,12.904347826086957,17.756521739130438,15.299999999999999,18.156521739130437,12.292307692307693,11.919230769230769,12.126923076923077,14.253333333333334,11.153333333333334,12.976666666666667,12.103703703703705,17.037037037037038,19.788888888888888,13.175862068965518,14.049999999999999,17.37037037037037,15.703703703703704
07-14,22.0,24.48888888888889,20.391666666666666,15.99,11.808695652173913,12.782608695652174,17.269565217391303,14.878260869565217,17.695652173913043,12.211538461538462,11.826923076923077,12.023076923076925,14.233333333333333,11.19,12.856666666666666,11.988888888888889,16.655555555555555,19.24074074074074,13.058620689655172,13.817857142857141,17.0,16.274074074074072
07-15,21.400000000000002,24.266666666666666,20.125,15.665000000000001,11.608695652173912,12.643478260869566,16.917391304347827,14.639130434782608,17.430434782608696,12.107692307692307,11.757692307692308,11.811538461538463,14.186666666666667,11.120000000000001,12.72,11.892592592592594,16.381481481481483,18.75925925925926,12.920689655172414,13.582142857142857,16.622222222222224,15.411111111111111
07-16,21.033333333333335,24.200000000000003,19.733333333333334,15.465,11.626086956521737,12.482608695652175,16.53913043478261,14.508695652173913,17.069565217391304,13.507692307692308,11.753846153846155,11.673076923076923,13.933333333333334,10.956666666666667,12.46,11.81851851851852,16.03333333333333,18.396296296296295,12.737931034482758,13.424999999999999,16.288888888888888,15.657692307692308
07-17,21.0,24.04444444444444,19.283333333333335,15.27,11.64782608695652,12.35217391304348,16.217391304347824,14.26086956521739,16.695652173913043,13.126923076923077,11.542307692307693,11.45,13.67,10.860000000000001,12.363333333333333,11.814814814814815,15.825925925925926,17.955555555555556,12.624137931034484,13.332142857142857,15.914814814814815,15.661538461538461
07-18,20.633333333333336,23.844444444444445,19.025000000000002,15.044999999999998,11.626086956521737,12.204347826086956,15.93913043478261,13.978260869565217,16.247826086956522,12.873076923076923,11.511538461538462,11.357692307692307,13.32,10.78,12.123333333333333,11.755555555555555,15.585185185185185,17.55185185185185,12.617241379310345,13.107142857142858,17.166666666666668,15.246153846153845
07-19,20.433333333333334,24.5,18.808333333333334,14.84,11.582608695652173,12.195652173913043,15.58695652173913,13.643478260869566,15.85217391304348,12.61923076923077,11.407692307692308,11.326923076923077,13.123333333333333,10.656666666666666,11.933333333333334,11.651851851851852,15.35925925925926,17.125925925925927,12.582758620689654,12.978571428571428,16.79259259259259,15.203846153846154
07-20,20.400000000000002,24.27777777777778,18.400000000000002,14.735,11.539130434782608,11.995652173913042,15.252173913043478,13.43913043478261,15.443478260869565,12.399999999999999,11.330769230769231,11.084615384615384,12.936666666666667,10.553333333333335,11.7,11.537037037037036,15.103703703703705,16.78148148148148,12.49655172413793,12.853571428571428,16.555555555555557,14.426923076923078
07-21,20.166666666666668,24.200000000000003,18.224999999999998,14.594999999999999,11.478260869565217,12.295652173913044,14.934782608695652,13.226086956521739,15.217391304347826,12.223076923076924,11.203846153846154,11.226923076923075,12.713333333333333,10.59,11.546666666666665,11.522222222222224,14.88888888888889,16.477777777777778,13.987499999999999,12.717857142857142,16.248148148148147,13.823076923076922
07-22,19.866666666666667,24.644444444444446,18.141666666666666,14.45,11.56086956521739,12.169565217391304,14.691304347826087,13.134782608695653,14.930434782608694,12.126923076923077,11.061538461538463,11.865384615384615,13.870000000000001,10.49,11.416666666666666,11.41851851851852,14.777777777777779,16.58888888888889,12.959259259259259,12.50357142857143,16.04074074074074,13.476923076923075
07-23,19.633333333333333,24.355555555555554,17.841666666666665,14.720000000000002,11.382608695652175,12.091304347826087,14.491304347826087,14.055000000000001,14.682608695652174,11.907692307692308,11.053846153846154,11.746153846153845,14.676666666666668,10.44,11.353333333333333,11.31851851851852,14.52962962962963,16.914814814814815,12.427586206896551,12.414285714285715,15.803703703703704,12.985185185185186
07-24,19.3,24.01111111111111,17.599999999999998,14.794999999999998,11.304347826086957,12.0,14.286956521739132,12.734782608695651,14.508695652173913,12.61304347826087,10.796153846153846,11.55,15.003333333333334,10.293333333333333,11.246666666666666,11.28888888888889,14.45185185185185,16.737037037037037,12.4,12.296428571428573,15.503703703703705,15.038461538461538
07-25,19.0,23.688888888888886,17.383333333333336,14.555000000000001,11.604347826086956,11.965217391304348,14.173913043478262,12.721739130434784,14.23913043478261,12.591304347826087,10.846153846153847,11.457692307692307,14.753333333333334,10.283333333333333,11.15,11.218518518518518,14.2,16.492592592592594,12.217241379310344,12.214285714285714,15.251851851851852,14.392307692307693
07-26,18.866666666666664,23.344444444444445,17.099999999999998,14.455000000000002,11.61304347826087,11.943478260869565,13.88695652173913,12.539130434782608,14.004347826086958,12.708695652173914,10.773076923076925,11.426923076923078,14.3,10.226666666666667,12.120000000000001,11.174074074074074,14.025925925925925,16.396296296296295,12.137931034482758,12.1,15.118518518518519,14.233333333333334
07-27,18.8,22.966666666666665,17.025000000000002,14.225,11.660869565217391,11.85217391304348,13.782608695652174,12.56086956521739,13.778260869565216,12.491304347826087,10.688461538461537,11.342307692307692,13.8,10.236666666666668,12.266666666666667,11.05185185185185,14.007407407407406,16.288888888888888,12.26896551724138,12.032142857142857,14.911111111111111,13.36923076923077
07-28,18.633333333333333,22.599999999999998,16.974999999999998,16.070588235294117,11.652173913043478,11.743478260869566,13.58695652173913,12.569565217391306,13.630434782608695,12.434782608695652,10.561538461538463,11.203846153846154,13.38,10.21,12.136666666666667,10.97037037037037,13.966666666666667,16.133333333333333,12.224137931034482,12.00357142857143,14.7,12.62962962962963
07-29,18.3,22.38888888888889,16.775000000000002,13.9,11.665217391304349,11.57391304347826,13.478260869565217,12.51304347826087,13.578260869565218,12.378260869565217,10.51923076923077,11.11153846153846,13.133333333333333,10.173333333333334,12.023333333333333,10.844444444444445,14.02962962962963,15.862962962962964,12.162068965517241,11.853571428571428,14.525925925925925,12.05185185185185
07-30,18.066666666666666,22.044444444444444,16.816666666666666,13.780000000000001,11.61304347826087,11.491304347826087,13.26086956521739,12.56086956521739,13.578260869565218,12.265217391304349,10.457692307692307,11.023076923076925,12.846666666666666,10.06,11.8,10.877777777777778,13.755555555555555,15.662962962962963,12.948275862068966,11.771428571428572,14.38888888888889,12.333333333333334
07-31,17.8,21.788888888888888,16.808333333333334,13.530000000000001,11.517391304347825,11.565217391304348,13.213043478260868,12.4,14.769565217391303,11.373076923076923,10.507692307692308,11.023076923076925,12.543333333333333,10.036666666666667,11.743333333333334,10.8,13.566666666666666,15.322222222222221,14.027586206896553,11.692857142857141,14.233333333333334,13.069230769230769
08-01,17.633333333333336,21.65555555555555,16.825,13.415000000000001,11.5,11.517391304347825,13.1,12.226086956521739,14.460869565217392,11.196153846153846,10.319230769230769,11.246153846153845,12.316666666666666,9.97,11.643333333333334,10.774074074074074,13.4,15.088888888888889,14.63103448275862,11.635714285714286,14.066666666666666,13.153846153846153
08-02,17.400000000000002,21.233333333333334,16.724999999999998,13.36,11.247826086956522,11.378260869565217,13.039130434782608,12.126086956521737,14.108695652173912,11.173076923076923,10.223076923076924,11.142307692307693,12.106666666666666,9.863333333333333,11.46,10.637037037037036,13.292592592592591,14.748148148148148,14.410344827586206,11.62142857142857,13.892592592592594,12.07777777777778
08-03,18.066666666666666,21.033333333333335,16.666666666666668,13.365,11.23913043478261,11.282608695652174,12.92608695652174,12.02608695652174,13.92608695652174,11.123076923076923,10.223076923076924,11.069230769230769,11.886666666666667,9.723333333333333,11.386666666666667,10.540740740740741,13.14074074074074,14.411111111111111,14.186206896551724,11.589285714285714,14.414814814814815,12.522222222222224
08-04,18.5,20.855555555555554,16.641666666666666,13.209999999999999,11.278260869565216,11.269565217391303,12.778260869565216,11.9,13.64782608695652,11.011538461538462,10.176923076923078,11.553846153846154,11.73,9.786666666666667,11.19,10.392592592592594,13.04814814814815,14.18148148148148,13.927586206896551,11.628571428571428,14.87037037037037,12.8
08-05,18.5,20.666666666666668,16.458333333333332,13.175,11.1,11.26086956521739,12.76086956521739,11.869565217391305,13.934999999999999,10.957692307692307,10.149999999999999,16.553846153846152,11.523333333333333,9.889999999999999,11.036666666666667,10.28888888888889,12.944444444444445,13.962962962962964,13.648275862068965,11.464285714285714,14.91851851851852,12.753846153846155
08-06,18.433333333333334,20.422222222222224,16.425,13.16,11.08695652173913,11.26086956521739,13.61304347826087,11.747826086956522,13.43913043478261,10.926923076923078,10.134615384615385,19.284615384615385,11.526666666666667,9.853333333333333,10.853333333333333,10.31111111111111,12.822222222222221,13.64074074074074,13.327586206896552,11.74642857142857,14.81111111111111,
08-07,18.333333333333332,20.255555555555556,16.275000000000002,13.084999999999999,10.930434782608696,11.14782608695652,16.347826086956523,11.765217391304349,13.326086956521738,10.976923076923075,10.065384615384614,18.58076923076923,14.719999999999999,9.703333333333335,10.993333333333334,10.362962962962964,13.022222222222224,13.488888888888889,13.16551724137931,11.882142857142856,14.722222222222221,
08-08,18.099999999999998,20.055555555555557,13.569999999999999,12.965,10.873913043478261,11.160869565217391,17.08695652173913,11.891304347826088,13.169565217391304,10.853846153846153,10.096153846153847,17.965384615384615,14.593333333333334,9.530000000000001,11.076666666666666,10.344444444444445,13.303703703703704,13.233333333333334,13.051724137931034,11.957142857142857,14.592592592592593,
08-09,17.96666666666667,20.01111111111111,13.459999999999999,12.875,10.865217391304348,11.065217391304348,17.117391304347827,12.360869565217392,13.02608695652174,10.899999999999999,9.957692307692307,17.773076923076925,14.396666666666667,9.466666666666667,10.976666666666667,10.355555555555556,13.296296296296296,13.12962962962963,13.039285714285715,11.928571428571429,14.537037037037036,
08-10,17.833333333333332,19.866666666666667,13.36,12.790000000000001,10.76086956521739,11.0,16.704347826086956,12.204347826086956,12.97391304347826,10.757692307692308,9.919230769230769,17.603846153846153,14.103333333333332,9.396666666666667,11.133333333333333,10.333333333333334,13.314814814814815,12.877777777777778,12.689655172413794,11.842857142857143,14.444444444444445,
08-11,17.599999999999998,19.655555555555555,13.170000000000002,12.715,10.778260869565218,10.9,16.256521739130434,13.084999999999999,12.773913043478261,10.757692307692308,9.930769230769231,17.21153846153846,14.273333333333333,9.396666666666667,11.06,10.292592592592591,13.08148148148148,12.733333333333334,12.658620689655173,11.921428571428573,13.288,
08-12,17.333333333333332,19.700000000000003,13.040000000000001,12.565000000000001,10.717391304347826,10.808695652173913,15.791304347826086,11.695652173913043,12.730434782608697,10.803846153846154,9.819230769230769,16.98846153846154,13.973333333333333,9.4,10.916666666666666,10.233333333333334,12.974074074074075,12.55925925925926,12.617241379310345,11.914285714285715,14.185185185185185,
08-13,17.166666666666668,19.555555555555557,12.929999999999998,12.565000000000001,10.721739130434782,11.215,15.417391304347827,11.634782608695653,12.608695652173912,10.738461538461538,9.923076923076923,18.68846153846154,13.77,9.513333333333332,10.823333333333332,10.15925925925926,13.875,12.433333333333334,12.49655172413793,11.860714285714286,14.077777777777776,
08-14,16.900000000000002,19.22222222222222,12.830000000000002,12.635,10.678260869565218,10.817391304347826,14.947826086956523,11.578260869565218,12.565217391304348,10.711538461538462,9.819230769230769,18.192307692307693,13.453333333333335,9.49,10.816666666666666,10.07037037037037,12.922222222222224,12.35925925925926,12.389655172413793,11.732142857142858,13.757142857142856,
08-15,16.900000000000002,23.266666666666666,12.895,12.504999999999999,10.64090909090909,10.860869565217392,14.543478260869565,11.6,12.356521739130434,10.847826086956522,9.815384615384614,17.696153846153848,13.073333333333332,9.476666666666667,10.843333333333334,10.088888888888889,12.774074074074074,12.281481481481482,12.293103448275861,11.707142857142857,13.596428571428572,
08-16,16.599999999999998,22.844444444444445,13.86,12.375,10.656521739130435,10.717391304347826,14.369565217391305,11.569565217391306,12.304347826086957,10.538461538461538,9.765384615384615,17.246153846153845,12.766666666666667,9.426666666666668,10.770000000000001,10.033333333333335,12.722222222222221,12.28888888888889,12.182758620689656,11.632142857142856,13.467857142857143,
08-17,16.099999999999998,24.133333333333333,13.555000000000001,12.32,10.604347826086956,10.673913043478262,14.247826086956522,11.508695652173913,12.465,10.542307692307693,9.78076923076923,16.746153846153845,12.423333333333334,9.463333333333333,10.770000000000001,10.018518518518519,12.574074074074074,12.292592592592591,11.951724137931036,11.646428571428572,13.285714285714286,
08-18,16.0,24.077777777777776,13.215,12.235,10.42608695652174,10.743478260869566,14.008695652173913,11.373913043478263,13.225,10.576923076923077,9.807692307692308,16.26923076923077,12.216666666666667,9.336666666666668,10.65,9.959259259259259,12.492592592592594,12.588888888888889,11.706896551724139,11.589285714285714,13.432142857142859,
08-19,16.0,24.244444444444444,12.99,12.209999999999999,10.208695652173914,10.478260869565217,14.02608695652174,11.256521739130434,12.065217391304348,10.36153846153846,9.75,15.88076923076923,12.066666666666666,9.34,10.620000000000001,9.944444444444445,12.44074074074074,12.507407407407406,11.56551724137931,14.117857142857144,13.567857142857141,
08-20,15.766666666666666,23.87777777777778,13.045000000000002,12.235,10.26086956521739,10.530434782608696,13.92608695652174,11.169565217391304,12.069565217391306,10.38846153846154,9.680769230769231,15.465384615384616,11.893333333333334,9.303333333333335,10.493333333333334,9.91851851851852,12.44074074074074,12.34074074074074,11.53103448275862,13.935714285714285,15.25357142857143,
08-21,16.566666666666666,24.1,12.944999999999999,12.2,10.234782608695653,10.491304347826087,13.747826086956522,11.165217391304349,12.034782608695652,10.384615384615385,9.761538461538462,15.392307692307693,11.763333333333332,9.263333333333332,10.513333333333332,9.807407407407409,12.314814814814815,12.26296296296296,11.403448275862068,13.760714285714286,16.239285714285714,
08-22,22.333333333333332,23.577777777777776,12.77,12.16,10.265217391304347,10.395652173913044,13.495652173913042,10.908695652173913,11.93913043478261,10.392307692307693,9.692307692307692,15.45,11.516666666666667,9.236666666666668,10.363333333333333,9.781481481481482,12.166666666666666,12.125925925925925,11.355172413793104,13.492857142857144,16.242857142857144,
08-23,20.866666666666667,23.4,12.795,12.05,10.078260869565218,10.386956521739132,14.604347826086958,10.817391304347826,11.85217391304348,10.373076923076923,9.711538461538462,15.196153846153846,11.503333333333334,9.153333333333334,10.43,9.692592592592591,12.011111111111111,12.103703703703705,11.320689655172414,13.37142857142857,16.060714285714287,
08-24,20.266666666666666,23.044444444444444,12.64,12.01,10.04782608695652,10.417391304347825,14.626086956521737,10.852173913043478,13.01,10.196153846153846,9.723076923076922,14.965384615384616,11.366666666666667,9.013333333333332,10.343333333333334,9.696296296296296,12.040740740740741,12.088888888888889,11.23103448275862,13.207142857142857,15.917857142857143,
08-25,19.933333333333334,22.711111111111112,12.535,11.834999999999999,10.108695652173912,10.439130434782609,14.308695652173913,10.891304347826088,13.435294117647057,10.25,9.642307692307693,14.696153846153846,11.286666666666667,9.01,10.393333333333334,9.71111111111111,11.933333333333334,12.074074074074074,11.144827586206896,13.046428571428573,16.12142857142857,
08-26,20.266666666666666,23.066666666666666,12.535,11.715,10.126086956521739,10.252173913043478,14.017391304347825,10.98695652173913,11.778260869565216,10.165384615384616,9.588461538461539,14.523076923076925,11.156666666666666,8.986666666666668,10.4,9.633333333333335,11.766666666666666,12.022222222222224,11.03103448275862,12.953571428571427,16.014285714285716,
08-27,20.066666666666666,22.855555555555554,12.504999999999999,11.795,10.034782608695652,10.243478260869566,13.917391304347827,10.830434782608695,11.743478260869566,10.161538461538461,9.665384615384616,14.257692307692308,11.06,8.94,10.453333333333335,9.75925925925926,11.692592592592591,11.966666666666667,10.972413793103447,12.74642857142857,15.846428571428572,
08-28,19.966666666666665,22.633333333333333,12.36,11.825,10.0,10.130434782608695,13.68695652173913,10.626086956521739,11.673913043478262,10.05,9.71923076923077,14.115384615384615,11.020000000000001,9.01,10.383333333333333,9.648148148148149,11.751851851851852,11.55925925925926,10.87241379310345,12.617857142857144,15.682142857142859,
08-29,19.7,22.455555555555556,12.32,11.885,10.008695652173913,10.134782608695652,13.465217391304348,10.356521739130434,11.521739130434783,10.011538461538462,9.634615384615385,13.842307692307692,11.033333333333333,9.03,10.333333333333334,9.65925925925926,11.744444444444445,11.607407407407406,10.831034482758621,12.592857142857143,15.367857142857144,
08-30,19.7,22.255555555555553,12.129999999999999,11.645,10.060869565217391,10.104347826086956,13.317391304347826,10.356521739130434,11.508695652173913,10.038461538461538,9.623076923076923,13.55,10.71,9.01,10.606666666666666,9.618518518518519,11.622222222222222,11.459259259259259,10.741379310344827,12.575,15.025,
08-31,19.7,21.833333333333332,12.004999999999999,11.475,10.595652173913043,9.934782608695652,13.160869565217391,10.356521739130434,11.391304347826088,9.98076923076923,9.576923076923077,13.3,10.613333333333333,9.066666666666666,10.426666666666668,9.57777777777778,11.522222222222224,11.34074074074074,10.737931034482758,12.635714285714286,14.921428571428573,
09-01,19.933333333333334,21.61111111111111,12.02,11.475,10.343478260869565,9.7,13.01304347826087,10.395652173913044,11.23913043478261,9.865384615384615,9.715384615384615,13.169230769230769,10.513333333333332,9.033333333333333,10.263333333333332,9.485185185185186,11.5,11.155555555555555,10.572413793103449,12.525,14.75,
09-02,19.8,21.15555555555555,12.004999999999999,11.605,10.330434782608695,9.691304347826087,12.939130434782607,10.51304347826087,11.126086956521739,9.792307692307691,10.482608695652173,12.942307692307692,10.503333333333334,8.926666666666668,10.193333333333333,9.362962962962964,11.459259259259259,11.251851851851852,10.510344827586207,12.428571428571429,18.489285714285717,
09-03,19.633333333333333,20.755555555555556,12.01,11.605,10.304347826086957,9.634782608695652,12.81304347826087,10.565217391304348,11.095652173913043,9.7,10.942307692307692,12.526923076923076,10.346666666666666,8.9,10.206666666666667,9.45185185185185,11.41851851851852,11.355555555555556,10.37241379310345,12.657142857142857,23.37142857142857,
09-04,19.466666666666665,20.555555555555557,11.85,11.629999999999999,10.126086956521739,9.68695652173913,12.743478260869566,10.5,11.034782608695652,9.788461538461538,12.61923076923077,12.3,10.263333333333332,8.93,10.113333333333333,9.448148148148148,11.440740740740742,11.351851851851851,10.379310344827585,12.617857142857144,24.946428571428573,
